LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID46749,46749,18,251.50054931640625,24.377904866148747,8.341898865030037,1.0261964001758146,17.911317647058826,46,0.25,1,,1177.0632911392406,1059.0,19.0,3186.0,92988.0,693.0779425175889,0.3608322355307826,0.9006342829469921
ID46781,46781,18,257.95672607421875,24.40550498872867,8.51120594413131,0.9542881791437078,19.468823529411765,50,0.25,1,,1212.9240506329113,1142.0,303.0,2470.0,95821.0,563.2259138704263,0.3038336474848681,1.0036785845345515
ID46718,46718,18,282.44683837890625,24.75183847269564,7.699959732985278,1.0493153215386097,15.575058823529414,40,0.25,1,,1267.5443037974683,1129.0,0.0,2831.0,100136.0,739.5437574382297,0.4039007439206918,0.9862057197560299
ID46720,46720,22,254.4100341796875,24.11834677079916,13.72500648856358,1.9340503453743882,15.575058823529414,40,0.25,1,,1086.0,916.0,91.0,3935.0,85794.0,768.2161488032201,0.4016511255748465,0.8101873292674279
ID46784,46784,22,196.63629150390625,24.10296020996587,13.687021090477788,1.9327091313546731,19.468823529411765,50,0.25,1,,1054.506329113924,1009.0,15.0,2608.0,83306.0,621.572568806541,0.3273959683253442,0.836874200038165
ID46754,46754,22,156.6229248046875,24.22577457198927,13.455492159583706,1.5455714365277409,19.07944705882353,49,0.25,1,,793.5443037974684,774.0,18.0,2091.0,62690.0,492.8728654263162,0.35040739479748134,0.8355543801727364
ID46693,46693,22,207.91082763671875,23.745884088292932,13.687822401416419,1.86218955621811,13.628176470588237,35,0.25,1,,928.5949367088608,738.0,0.0,2411.0,73359.0,562.2355907101702,0.36967640316426,0.8915418396713921
ID46726,46726,22,249.7205810546875,24.122425249808956,13.582113181514101,1.920681018795612,16.353811764705885,42,0.25,1,,1134.3037974683543,1024.0,169.0,3009.0,89610.0,668.66894868396,0.39950177970750106,0.968486316040023
ID46761,46761,22,199.982421875,24.250572560120382,13.538900933960656,1.8427696741778685,18.300694117647062,47,0.25,1,,888.6962025316456,719.0,155.0,2439.0,70207.0,598.5809577109117,0.3927376288961138,0.8373241699142177
ID46698,46698,22,245.45733642578125,23.745643259223034,13.640052661702637,1.645080411202677,14.796305882352943,38,0.25,1,,1192.5949367088608,1026.0,68.0,2789.0,94215.0,679.2568812630941,0.4221252415400656,1.0422991590254902
ID46731,46731,22,236.82769775390625,24.179515720025165,13.756921244243845,1.504372803692949,16.74318823529412,43,0.25,1,,1192.5443037974683,1033.0,44.0,3194.0,94211.0,788.1341451201798,0.438394327535709,0.9223406277753134
ID46765,46765,22,182.69964599609375,24.246736841396125,13.536792447745796,1.5352754629576433,18.690070588235294,48,0.25,1,,888.8860759493671,831.0,0.0,2252.0,70222.0,576.1876027142409,0.4135397693515468,0.9026542652279694
ID46702,46702,22,199.86114501953125,23.827082848159876,13.618979671416058,1.7562048889778628,14.017552941176472,36,0.25,1,,901.0759493670886,793.0,9.0,2254.0,71185.0,564.2696839358138,0.38407661278740657,0.8862625711062052
ID46735,46735,22,293.8553466796875,24.131734389493847,13.662080628796133,1.3638273694960497,17.132564705882356,44,0.25,1,,1020.3544303797469,683.0,0.0,3810.0,80608.0,910.3585520449633,0.4902927411697378,0.7374837429623985
ID46675,46675,22,167.28857421875,23.953354110302516,13.178714789023868,2.068348880620682,12.849423529411766,33,0.25,1,,861.7974683544304,775.0,15.0,2516.0,68082.0,525.3168611503853,0.33188646360693835,0.8175911907926489
ID46708,46708,22,190.88323974609375,23.953840787296574,13.789646015893588,1.9173873371638943,15.185682352941178,39,0.25,1,,1013.1518987341772,979.0,0.0,2309.0,80039.0,620.499945011415,0.33699917807023033,0.8231149928880177
ID46740,46740,22,280.5194091796875,24.178254492829648,13.756628738616946,1.376317643656058,17.52194117647059,45,0.25,1,,1311.240506329114,1248.0,0.0,2970.0,103588.0,759.3995302496112,0.40994896757057236,1.00408026567525
ID46649,46649,22,186.68072509765625,23.904543375501024,13.209525767171181,2.2601184283954447,12.46004705882353,32,0.25,1,,974.9367088607595,900.0,219.0,2615.0,77020.0,514.3421325112391,0.3387461542769848,0.959247011121382
ID46681,46681,22,188.6751708984375,23.826135759614335,13.529191359385262,1.4386972103729612,13.238800000000001,34,0.25,1,,1000.3164556962025,963.0,112.0,2103.0,79025.0,516.6353806318439,0.36228220566617875,1.029824414605107
ID46715,46715,22,151.94244384765625,24.21830017004146,13.637540216613985,1.8819533117753546,15.964435294117648,41,0.25,1,,783.4177215189874,698.0,22.0,2123.0,61890.0,479.5587878080984,0.37987794819188453,0.8994663958089939
ID46750,46750,22,170.3765869140625,24.129704001493387,13.622857861268551,1.784983719239593,17.911317647058826,46,0.25,1,,851.8481012658228,744.0,89.0,2359.0,67296.0,579.0635253359976,0.32714326870810384,0.7252473079500269
ID46687,46687,22,273.2587890625,23.76147015511944,13.663276995052799,1.5487325040306223,14.406929411764708,37,0.25,1,,1176.9113924050632,1080.0,0.0,3421.0,92976.0,762.5491020738777,0.42213460231135286,0.9162546625294566
ID46818,46818,27,220.50433349609375,9.8099663822071,4.848935405793861,0.7934578605283065,23.36258823529412,60,0.25,1,,1171.3164556962026,1017.0,0.0,3251.0,92534.0,787.1258744074139,0.3467838248029284,0.7663391132189797
ID46755,46755,27,202.810302734375,8.978062564215993,4.479460336961321,2.0482260743203624,19.07944705882353,49,0.25,1,,1078.3037974683543,1050.0,0.0,2477.0,85186.0,650.5493212235092,0.35419267892705125,0.8670617358728813
ID46787,46787,27,223.5635986328125,9.143183083162072,4.483760254374069,1.597513069756167,20.247576470588236,52,0.25,1,,1048.2151898734178,1022.0,0.0,2788.0,82809.0,591.3868895229612,0.37266452986238474,0.9624150355733648
ID46822,46822,27,214.792236328125,9.70615744928515,4.745615655561839,1.1374277496209544,23.751964705882354,61,0.25,1,,1238.3544303797469,1120.0,22.0,2887.0,97830.0,690.1308318545653,0.35381062345973546,0.9378998769835312
ID46759,46759,27,201.91339111328125,9.230571027843586,4.639196782375689,1.8807049456897793,18.300694117647062,47,0.25,1,,1046.4810126582279,946.0,39.0,2583.0,82672.0,623.4956225199384,0.3644483280626359,0.8966166690222535
ID46791,46791,27,206.56170654296875,9.178291457177865,4.5524402687201055,1.0758741300670924,21.026329411764706,54,0.25,1,,1071.987341772152,928.0,265.0,2453.0,84687.0,608.3858528857827,0.3615659705825716,0.9358137174296243
ID46797,46797,27,236.92608642578125,9.39286890524501,4.4363216953914835,1.4133166949939968,21.805082352941177,56,0.25,1,,1127.73417721519,1082.0,84.0,3220.0,89091.0,667.5060108989082,0.35382924339557065,0.8831030609953392
ID46829,46829,27,169.93182373046875,9.707290749790724,4.7939509348027975,0.8810234308295157,24.14134117647059,62,0.25,1,,868.3037974683544,800.0,0.0,2399.0,68596.0,506.41703586684713,0.28159983422815027,0.7534827972126319
ID46766,46766,27,190.3338623046875,9.030827702335188,4.739971057706101,1.7753463233883249,18.690070588235294,48,0.25,1,,877.620253164557,662.0,48.0,2880.0,69332.0,632.2280159878516,0.37232773072028896,0.7532349100607828
ID46801,46801,27,228.07086181640625,9.089909248817408,4.590747288490512,1.599148494525648,21.415705882352942,55,0.25,1,,1143.1772151898733,1038.0,26.0,2815.0,90311.0,620.9210024383686,0.3545682304665659,0.9638426500836643
ID46770,46770,27,194.435791015625,9.15855624284287,4.646034012498462,1.7486937987410358,19.8582,51,0.25,1,,1006.0253164556962,980.0,55.0,2352.0,79476.0,625.0132916470461,0.3330143727112472,0.8042254233623776
ID46805,46805,27,245.962890625,9.6350272212996,4.683345110922342,1.1050536161873685,22.583835294117648,58,0.25,1,,1345.3291139240507,1223.0,79.0,3143.0,106281.0,707.3937126200183,0.32148510251733303,0.9253284648828691
ID46742,46742,27,160.43914794921875,9.283838251964823,4.639136749091734,2.3269158922895485,17.52194117647059,45,0.25,1,,897.8860759493671,831.0,76.0,1788.0,70933.0,456.5707737802562,0.29175605812414523,0.8883467141320931
ID46775,46775,27,174.40399169921875,9.077934387649949,4.409911456215216,1.176939112546046,20.63695294117647,53,0.25,1,,964.632911392405,863.0,141.0,2374.0,76206.0,573.9029931701177,0.36628026533501135,0.9012127051493706
ID46810,46810,27,193.51580810546875,9.888503978623804,4.875146955446207,1.3674165925579649,22.973211764705884,59,0.25,1,,1064.0506329113923,1019.0,169.0,2467.0,84060.0,554.4279541814243,0.3554173598259997,1.006497646236263
ID46751,46751,27,239.22412109375,9.299756772935059,4.733359001668259,2.388137794582989,17.911317647058826,46,0.25,1,,1202.4810126582279,1116.0,98.0,2731.0,94996.0,592.9342044347794,0.32971662517283595,1.005734773861166
ID46783,46783,27,183.262451171875,8.960169341520565,4.4761365877681305,1.6933166463523284,19.468823529411765,50,0.25,1,,961.2784810126582,838.0,235.0,2185.0,75941.0,528.3487323657878,0.35664372574343484,0.956593275781935
ID46815,46815,27,221.95172119140625,9.54878725284935,4.670643577316394,1.2507159840396866,22.194458823529413,57,0.25,1,,1096.0886075949368,938.0,103.0,2499.0,86591.0,603.448491415486,0.37710257921524276,0.9947837095407357
ID46880,46880,34,166.4720458984375,24.122706163194458,12.797924262152785,0.0,28.813858823529415,74,0.25,1,,777.9240506329114,560.0,74.0,2387.0,61456.0,573.1083884632745,0.40019988738139417,0.7759207260740238
ID46817,46817,34,210.71484375,24.03825710902512,13.686532881657252,1.6582238913822467,22.194458823529413,57,0.25,1,,1051.4430379746836,890.0,62.0,2569.0,83064.0,673.3242779316596,0.3951562672773005,0.8845807646665653
ID46819,46819,34,216.34454345703125,24.22638096227864,13.561132228173507,1.4229174351261018,23.36258823529412,60,0.25,1,,992.5443037974684,977.0,85.0,2598.0,78411.0,624.9549070393175,0.41310419485126515,0.9285742451713983
ID46853,46853,34,172.21319580078125,24.599302533070453,13.190470345342662,1.8937648473377064,26.866976470588238,69,0.25,1,,967.8607594936709,926.0,142.0,2127.0,76461.0,477.4370876578511,0.32312509083809293,0.9901397662284942
ID46886,46886,34,185.83978271484375,24.306848958333347,13.258281250000007,0.0,28.42448235294118,73,0.25,1,,994.506329113924,991.0,0.0,2434.0,78566.0,613.7652159776115,0.3293373629158883,0.8028623039376105
ID46823,46823,34,146.78466796875,24.535582789304147,13.502907924322503,0.7645566463988037,23.751964705882354,61,0.25,1,,988.632911392405,996.0,0.0,2181.0,78102.0,546.5298494490957,0.3158763524172412,0.8684667687976205
ID46825,46825,34,290.59912109375,24.724139149825593,13.72456029357659,1.451939716346808,24.530717647058825,63,0.25,1,,1264.5949367088608,1260.0,0.0,3864.0,99903.0,881.1033514131417,0.38877530556130585,0.803565471068294
ID46857,46857,34,184.44287109375,24.39892035590279,13.074138454861117,0.0,28.035105882352944,72,0.25,1,,894.0759493670886,964.0,0.0,2286.0,70632.0,611.0459249212527,0.36018726343147545,0.7749259490888608
ID46831,46831,34,226.62432861328125,24.43691519611891,13.678766504418292,1.4335229825523792,24.14134117647059,62,0.25,1,,1073.4050632911392,1056.0,142.0,2868.0,84799.0,714.524470144706,0.3679177450566846,0.808104043909444
ID46834,46834,34,270.879638671875,24.76274121288731,13.70222960366676,1.1620730120442082,24.92009411764706,64,0.25,1,,1381.8354430379748,1306.0,129.0,3563.0,109165.0,838.8791886121983,0.4067975098360176,0.9526504962929133
ID46868,46868,34,193.80804443359375,24.4739752115061,13.23961437093158,1.5907005903714913,27.256352941176473,70,0.25,1,,1037.3164556962026,998.0,0.0,2318.0,81948.0,547.9236692184788,0.37949051440563464,1.041605844321856
ID46838,46838,34,204.28924560546875,24.3328444620665,13.511831587798328,1.6449036585157983,25.69884705882353,66,0.25,1,,1056.0759493670887,1000.0,0.0,2802.0,83430.0,691.8925878574651,0.38134394537219424,0.8427553085847089
ID46807,46807,34,196.3345947265625,24.208120474757383,13.581039074490828,1.7235368244725364,22.583835294117648,58,0.25,1,,972.3164556962025,828.0,155.0,2589.0,76813.0,576.270492584146,0.428754117985193,1.0126562750537955
ID46841,46841,34,280.126953125,24.668778031653243,13.617418815773597,1.7896611039954113,25.309470588235296,65,0.25,1,,1250.1898734177216,1034.0,11.0,3148.0,98765.0,766.272380372527,0.3782655668905082,0.8955435365222371
ID46874,46874,34,145.1224365234375,24.579074589931277,13.315112164723026,0.8680767509020189,27.64572941176471,71,0.25,1,,803.6835443037975,776.0,0.0,2027.0,63491.0,461.76249706975705,0.3964756901803945,0.9882790695787596
ID46812,46812,34,190.1090087890625,24.42062940338999,13.628764277446175,1.3718734583472085,22.973211764705884,59,0.25,1,,952.7974683544304,794.0,0.0,2521.0,75271.0,705.2484446714202,0.3793217124231483,0.7430714630659185
ID46847,46847,34,185.34613037109375,24.28441543460965,13.115827041595645,1.751857790401414,26.477600000000002,68,0.25,1,,879.3291139240506,732.0,26.0,2842.0,69467.0,629.5573479818362,0.33676061415042524,0.703742537612324
ID46848,46848,36,225.1104736328125,25.09815362792468,4.923000800465824,2.8442577695699764,26.477600000000002,68,0.25,1,,1024.9620253164558,844.0,229.0,2916.0,80972.0,655.80280500487,0.2768798378905704,0.677806615753358
ID46885,46885,36,164.1275634765625,24.51470391907822,5.082087155777088,2.8807157431700827,28.813858823529415,74,0.25,1,,855.4177215189874,645.0,104.0,2780.0,67578.0,601.337709794075,0.3282534453780846,0.7031016898102266
ID46854,46854,36,234.42767333984375,24.920218009458807,4.948195262951137,2.3243835490918228,26.866976470588238,69,0.25,1,,1103.2025316455697,914.0,94.0,2910.0,87153.0,743.8368545234598,0.34270147852988364,0.757083993170512
ID46824,46824,36,193.65814208984375,25.042181663736358,4.885906194790219,1.8608571500064797,23.751964705882354,61,0.25,1,,852.9620253164557,694.0,0.0,2344.0,67384.0,564.1871266911809,0.36359612816076287,0.8062505243576439
ID46856,46856,36,179.6614990234375,24.941420910414486,5.0618830370832635,2.0537241300172657,26.088223529411767,67,0.25,1,,833.367088607595,700.0,0.0,2284.0,65836.0,591.0171843832352,0.3853320690321214,0.7844179062725055
ID46921,46921,36,218.13018798828125,24.67915263567358,5.047576297626888,2.407319886105084,29.592611764705886,76,0.25,1,,1109.3417721518988,1024.0,0.0,3006.0,87638.0,676.8387659018863,0.3163723331194294,0.7878252368276497
ID46826,46826,36,208.23162841796875,24.860959766380713,4.696434517161905,1.8024537811165893,24.530717647058825,63,0.25,1,,925.746835443038,756.0,0.0,2740.0,73134.0,667.7119075591415,0.3900899920605546,0.7781350937196672
ID46890,46890,36,170.86053466796875,24.382895267322525,5.263825471962933,2.7920488164319384,28.42448235294118,73,0.25,1,,857.620253164557,831.0,206.0,1671.0,67752.0,404.1945553306099,0.3365257433890531,1.0685024667735215
ID46862,46862,36,163.2552490234375,24.799490835946777,5.323162799606698,1.9423060307388365,28.035105882352944,72,0.25,1,,943.5189873417721,875.0,0.0,2010.0,74538.0,501.432994239292,0.29937447702870595,0.8670580468161561
ID46832,46832,36,162.35662841796875,24.945901189133906,5.050537485366571,1.9463043353643297,24.14134117647059,62,0.25,1,,755.0886075949367,574.0,0.0,2441.0,59652.0,541.6116308894253,0.3284331707437776,0.6893618306526736
ID46928,46928,36,189.277587890625,24.4244768762739,5.46552524851773,2.6602353518928834,31.53949411764706,81,0.25,1,,864.126582278481,870.0,34.0,1901.0,68266.0,530.675485537998,0.3919663127021977,0.9170612720511432
ID46897,46897,36,196.95928955078125,24.5585193692821,5.29347489148125,2.5406710741823986,29.98198823529412,77,0.25,1,,941.2405063291139,917.0,119.0,2474.0,74358.0,552.421179322302,0.34429651709595155,0.8727660411473093
ID46835,46835,36,216.60406494140625,24.861792027617735,4.723627124788391,1.9159318674183288,24.92009411764706,64,0.25,1,,796.6835443037975,665.0,0.0,3126.0,62938.0,694.1394699194805,0.4488857941228603,0.7111657125990929
ID46869,46869,36,204.9171142578125,24.97434298365648,5.019442004040882,2.2467426476854344,27.256352941176473,70,0.25,1,,984.7215189873418,787.0,0.0,2875.0,77793.0,685.3267036128408,0.3488082589758542,0.7431599774068072
ID46840,46840,36,193.47747802734375,24.997781724362635,4.7726362736458245,1.8765614052965687,25.309470588235296,65,0.25,1,,839.0379746835443,782.0,7.0,2408.0,66284.0,557.4048715674518,0.3459492479241556,0.7737925778230814
ID46904,46904,36,149.8570556640625,24.333091054656983,5.206327999059172,2.5638481720328707,30.371364705882357,78,0.25,1,,710.7594936708861,673.0,0.0,1998.0,56150.0,455.2700865107823,0.3616584217441088,0.8293043726252461
ID46936,46936,36,157.99755859375,24.459747834549106,5.560362562694378,2.6551527173758234,31.150117647058828,80,0.25,1,,774.1898734177215,741.0,15.0,1920.0,61161.0,472.0638830070855,0.35084526842993724,0.8518962874592152
ID46909,46909,36,183.62371826171875,24.31982736305068,5.436166458782948,2.8799736268880607,30.760741176470592,79,0.25,1,,739.2784810126582,643.0,0.0,2266.0,58403.0,531.4628080363369,0.4363997942995128,0.8452289927900997
ID46878,46878,36,158.85150146484375,24.512848911023575,4.966665309380765,2.5682069763406496,29.20323529411765,75,0.25,1,,767.9873417721519,661.0,39.0,2090.0,60671.0,458.0241426195025,0.30283056381410134,0.7794844465307963
ID46850,46850,39,237.527587890625,9.550933586352,4.354947146648927,1.058231205858802,26.866976470588238,69,0.25,1,,1209.9746835443038,1263.0,142.0,2250.0,95588.0,517.3373391006909,0.3472439118499677,1.2056489289581924
ID46882,46882,39,238.50701904296875,9.56334891366266,4.76100303601522,1.3585067748380886,28.813858823529415,74,0.25,1,,1043.746835443038,967.0,102.0,2564.0,82456.0,637.010334182454,0.36126600341069237,0.8696866141215306
ID46914,46914,39,203.17431640625,8.925615308195834,5.1827200097026545,0.9708609961325075,32.31824705882353,83,0.25,1,,1050.5949367088608,1067.0,167.0,2259.0,82997.0,477.0919794935891,0.29685371002426664,1.0081256754580616
ID46887,46887,39,158.65618896484375,9.498002435484572,4.5122422227737715,0.9174066154605462,28.42448235294118,73,0.25,1,,941.2405063291139,880.0,87.0,2244.0,74358.0,476.6462488505812,0.3036498232448359,0.9199124730736933
ID46919,46919,39,215.89361572265625,9.34006101984048,4.871973223696841,1.2327616912894344,29.592611764705886,76,0.25,1,,1223.240506329114,1079.0,0.0,3481.0,96636.0,831.4393175999212,0.3627901477607965,0.7833174310899099
ID46858,46858,39,167.7921142578125,9.545463169788746,4.225210240386054,0.7384041321568546,28.035105882352944,72,0.25,1,,856.0632911392405,683.0,7.0,2828.0,67629.0,671.8386814493443,0.36881343603141536,0.6866467042305129
ID46924,46924,39,182.11383056640625,8.900480689184596,4.803344682503358,0.7247150411661655,31.53949411764706,81,0.25,1,,808.1518987341772,564.0,0.0,3144.0,63844.0,769.9809869215652,0.42816106206067994,0.6293220850629644
ID46894,46894,39,147.9881591796875,9.051261333525016,5.015163274485877,1.6446669342645324,29.98198823529412,77,0.25,1,,899.1139240506329,729.0,0.0,2250.0,71030.0,602.895002708444,0.3230883859551085,0.7283422852701691
ID46866,46866,39,219.44512939453125,9.610757155870013,4.168190544644656,0.9713115730159853,27.256352941176473,70,0.25,1,,1116.379746835443,991.0,0.0,2652.0,88194.0,665.6456727387571,0.34413537406889055,0.8587863588913792
ID46931,46931,39,213.7392578125,8.999006621956658,4.810932672661612,1.0004040598542865,31.150117647058828,80,0.25,1,,1126.0886075949368,1192.0,108.0,2544.0,88961.0,556.8271653287369,0.3078019243703862,0.95194422718546
ID46902,46902,39,244.75433349609375,9.17742783141343,4.785218218571293,1.3596721891021244,30.371364705882357,78,0.25,1,,1273.5569620253164,1187.0,65.0,2817.0,100611.0,716.6332922491692,0.37864268287581115,0.9761785003523575
ID46872,46872,39,163.515625,9.68640013581354,4.116740430690709,0.9395235215269838,27.64572941176471,71,0.25,1,,926.4683544303797,857.0,264.0,2042.0,73191.0,482.18697393425384,0.2912281233231009,0.866713270933067
ID46905,46905,39,223.272216796875,9.173010574466591,4.808547250319754,0.8966154266458262,30.760741176470592,79,0.25,1,,1240.9620253164558,1093.0,32.0,3803.0,98036.0,846.3246852706174,0.35651414433233486,0.7707329344129492
ID46937,46937,39,195.839111328125,9.075139846934215,4.946872610654231,0.8394867790101546,31.928870588235295,82,0.25,1,,1160.987341772152,918.0,151.0,3019.0,91718.0,682.8096835431371,0.32863914340422956,0.8411434268849275
ID46876,46876,39,289.79302978515625,9.49645930873219,4.9139357249389874,1.1349489630943204,29.20323529411765,75,0.25,1,,1280.9240506329113,1158.0,0.0,2950.0,101193.0,728.2405345825123,0.39482043044815374,0.9957718500055859
ID46944,46944,41,227.33843994140625,24.93925585970713,4.3640751495031,1.5252324046278745,33.097,85,0.25,1,,911.506329113924,825.0,0.0,2693.0,72009.0,639.924412071111,0.4309006813491618,0.8578842535666017
ID46881,46881,41,223.5489501953125,24.535016748683432,4.741314942974198,1.3777798458858725,28.813858823529415,74,0.25,1,,1292.4050632911392,1332.0,102.0,2270.0,102100.0,580.1663669219096,0.264211853885656,0.9311261810302104
ID46913,46913,41,145.65594482421875,25.319634331597236,4.695641276041669,1.0,32.31824705882353,83,0.25,1,,846.5189873417721,791.0,352.0,1526.0,66875.0,303.4297899932893,0.3550010706465554,1.4618355102741778
ID46947,46947,41,223.9512939453125,25.01136295792509,4.574183013134579,1.0466124339276803,32.70762352941177,84,0.25,1,,1051.240506329114,1031.0,0.0,2298.0,83048.0,523.011869630221,0.3176791575638099,0.9691691535298368
ID46918,46918,41,197.9503173828125,24.42155373244107,4.791771643736019,1.1004334991902964,29.592611764705886,76,0.25,1,,945.6455696202531,848.0,0.0,2637.0,74706.0,677.039578397969,0.39339866977127474,0.7886818126747895
ID46888,46888,41,264.02337646484375,24.76855874326983,4.870113992380738,1.308627263736927,28.42448235294118,73,0.25,1,,1235.2278481012659,1107.0,102.0,2765.0,97583.0,626.8787137705692,0.36403964387229315,1.0517565730243168
ID46859,46859,41,164.99713134765625,24.513885493678806,4.902270337153564,0.9998912907186733,28.035105882352944,72,0.25,1,,828.2278481012659,728.0,9.0,2353.0,65430.0,481.51100180117,0.26497176277646733,0.720596874320261
ID46926,46926,41,272.77117919921875,25.057277205380387,4.91481641519322,1.3197383835725354,31.53949411764706,81,0.25,1,,1130.9746835443038,854.0,215.0,3625.0,89347.0,758.8882552564935,0.3834382307555606,0.826115339981057
ID46896,46896,41,172.91943359375,24.615478029499346,4.7640034871374795,1.9276271518108428,29.98198823529412,77,0.25,1,,886.2658227848101,921.0,0.0,2250.0,70015.0,568.6832679106692,0.2760991984941942,0.6743793402542612
ID46932,46932,41,191.87506103515625,24.7940838267484,4.8506154415262,1.1234708254667636,31.150117647058828,80,0.25,1,,1035.7721518987341,885.0,0.0,2823.0,81826.0,735.0783832156615,0.3519695375291537,0.7336665956218352
ID46903,46903,41,167.1676025390625,24.69492220408822,4.80318572372266,1.473506747436445,30.371364705882357,78,0.25,1,,854.1392405063291,780.0,46.0,1912.0,67477.0,453.80770055329276,0.32528165634838074,0.9239281410200643
ID46873,46873,41,155.63482666015625,24.995673128760547,5.323081921803384,1.1667366440528142,27.64572941176471,71,0.25,1,,941.9746835443038,964.0,173.0,1769.0,74416.0,414.6812175290471,0.3084175438479649,1.0708966921542764
ID46908,46908,41,188.83087158203125,24.7841506960268,4.699087759376283,1.407951912978302,30.760741176470592,79,0.25,1,,959.8607594936709,947.0,81.0,2057.0,75829.0,456.98621799835655,0.37019444594643613,1.1349659341336338
ID46915,46915,42,247.2791748046875,24.016947523970106,11.602477341040373,0.9441703578129231,32.31824705882353,83,0.25,1,,1091.1898734177216,950.0,262.0,3405.0,86204.0,669.9463636385735,0.3970003160120895,0.9257306361801602
ID46884,46884,42,197.30645751953125,24.25854488861582,12.825579885675168,1.7001356654751325,28.813858823529415,74,0.25,1,,987.9873417721519,905.0,141.0,2350.0,78051.0,565.6318339985709,0.35597548256745926,0.9170980766015155
ID46949,46949,42,245.3919677734375,23.96363377100417,11.50891461804333,0.83022090019449,32.70762352941177,84,0.25,1,,1349.5443037974683,1134.0,55.0,4117.0,106614.0,813.9614713597708,0.3134258486701153,0.7913025137012109
ID46920,46920,42,188.09814453125,24.450339307391214,12.750788451193236,1.5816164838588618,29.592611764705886,76,0.25,1,,977.3291139240506,959.0,0.0,2591.0,77209.0,608.5986998629277,0.3325555710470725,0.8015280216893593
ID46889,46889,42,234.6246337890625,24.321973801541827,12.990728291760067,2.424478057575937,28.42448235294118,73,0.25,1,,913.8101265822785,725.0,0.0,2653.0,72191.0,613.4117301334956,0.3965869360789536,0.846066139208163
ID46863,46863,42,168.9205322265625,24.442562651908037,13.106542921225625,2.0569637341684857,28.035105882352944,72,0.25,1,,786.6582278481013,728.0,0.0,2590.0,62146.0,543.1212710137474,0.34644503027308143,0.7453581099007826
ID46895,46895,42,182.12908935546875,24.389423545263845,12.487916752808475,1.4567771351003767,29.98198823529412,77,0.25,1,,970.9620253164557,955.0,110.0,2338.0,76706.0,494.5397871794925,0.3046912327957978,0.9170293101155687
ID46927,46927,42,165.20751953125,24.30306742502066,12.083794115930669,1.3064313077081549,31.53949411764706,81,0.25,1,,863.4303797468355,861.0,106.0,2010.0,68211.0,439.4212885248373,0.3418605372060943,1.0011930299028287
ID46900,46900,42,224.96063232421875,24.536563675422535,12.396179069750003,1.2301952866913013,30.371364705882357,78,0.25,1,,1102.0,1003.0,4.0,2551.0,87058.0,624.8357322590413,0.37652669829413543,0.9648434872459447
ID46934,46934,42,204.5665283203125,24.506633342069826,12.228547219333628,0.988660673339615,31.150117647058828,80,0.25,1,,1103.3544303797469,1134.0,0.0,2475.0,87165.0,621.9833462601646,0.3564730680047793,0.9323561304690244
ID46907,46907,42,261.73602294921875,24.5762600834163,12.338730005759388,1.0475119065213665,30.760741176470592,79,0.25,1,,1152.3544303797469,1105.0,0.0,2929.0,91036.0,777.1281126930182,0.38862312427430035,0.8299801338946031
ID46877,46877,42,244.94329833984375,24.378259259652676,12.89547317727676,1.7447290335408479,29.20323529411765,75,0.25,1,,1124.3037974683543,954.0,59.0,3225.0,88820.0,736.0803912761785,0.40935177035873976,0.8872902152020989
ID46941,46941,42,309.769287109375,24.01865104015832,11.528040302709464,0.6849115785523063,33.097,85,0.25,1,,1504.759493670886,1198.0,475.0,4216.0,118876.0,917.6769893594044,0.3963832954991479,0.9309319696493541
