LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID198167,198167,5,216.63751220703125,1.1476233509935763,24.17175382326307,1.6331537192947452,9.73433734939759,25,0.15,1,,1374.3809523809523,1395.0,193.0,2588.0,28862.0,688.0085374608717,0.291991861821063,0.9029303790567272
ID198359,198359,5,111.5687255859375,0.7186891384269863,24.704748060557645,2.2975802557067704,13.628072289156625,35,0.15,1,,843.8095238095239,811.0,201.0,1612.0,17720.0,443.1551217178494,0.29878696815333317,0.8760771933158001
ID197659,197659,5,170.3026123046875,0.9905217903239321,24.312048998204823,2.820429152384537,2.3362409638554213,6,0.15,1,,964.8571428571429,929.0,139.0,2021.0,20262.0,484.6450542112532,0.18988055389168812,0.6353987407217555
ID197720,197720,5,196.3028564453125,1.0675760914520434,24.196516789587925,2.528086791547023,0.3893734939759036,1,0.15,1,,1348.2380952380952,1249.0,431.0,2529.0,28313.0,674.4681537894807,0.38066734124129853,1.10227944310686
ID197854,197854,5,186.19879150390625,0.8734296870664489,24.346705317334713,3.1284884351838445,3.1149879518072288,8,0.15,1,,1058.952380952381,960.0,93.0,2077.0,22238.0,626.7180766652958,0.2765200220426157,0.7320372101313559
ID197981,197981,5,138.4935302734375,0.8954371057969949,24.53225791487104,3.3326585488899374,5.45122891566265,14,0.15,1,,908.0952380952381,932.0,189.0,1754.0,19070.0,454.55119676026646,0.35087750367471265,1.0378106989934806
ID198307,198307,5,142.676513671875,0.81400327245946,24.637381333776595,1.9248996730653265,13.238698795180722,34,0.15,1,,849.0952380952381,795.0,171.0,1682.0,17831.0,456.4636792519099,0.09518618042226486,0.3233449774955353
ID197794,197794,5,141.9288330078125,0.9616866859891976,24.328368151143227,2.456187689624324,0.7787469879518072,2,0.15,1,,841.5714285714286,733.0,59.0,1622.0,17673.0,513.421812102736,0.22635912275040856,0.6050997858837813
ID198241,198241,5,172.4541015625,1.0737989129427639,24.134496964491703,1.752469687972305,10.513084337349397,27,0.15,1,,1058.3809523809523,877.0,232.0,2231.0,22226.0,621.7540089288107,0.1667222223680377,0.486496183437694
ID197926,197926,5,238.96337890625,0.7728486827720178,24.274217196195167,1.5165068195699785,7.787469879518072,20,0.15,1,,1468.6666666666667,1341.0,442.0,2872.0,30842.0,740.4513038231031,0.25072995068777576,0.7952421613653762
ID198052,198052,5,125.38714599609375,0.7474139632681416,24.378233277749054,2.573463144660646,7.008722891566265,18,0.15,1,,871.047619047619,853.0,348.0,1563.0,18292.0,396.6084310992993,0.3198500629547988,1.0644660006496174
ID197995,197995,5,112.9539794921875,0.8493827869117089,24.395513777023385,3.2748681308901455,5.061855421686746,13,0.15,1,,845.5714285714286,914.0,287.0,1612.0,17757.0,419.4238395023072,0.17741839231365997,0.6075681623890375
ID198120,198120,5,179.0098876953125,1.1448170640452642,24.22190707814394,1.092323994275992,9.344963855421685,24,0.15,1,,1317.3809523809523,1327.0,423.0,2491.0,27665.0,610.2594920351895,0.2313396298637136,0.8111459637582824
ID197676,197676,5,114.37646484375,0.9204110590284732,24.261841753865255,2.8752699248485736,1.5574939759036144,4,0.15,1,,923.5238095238095,916.0,429.0,1588.0,19394.0,330.58472727087974,0.31214754725023425,1.329145607308106
ID198188,198188,5,156.72265625,1.0661323203624193,24.591489288711717,2.2919050769032654,12.459951807228915,32,0.15,1,,1029.2380952380952,1031.0,192.0,2185.0,21614.0,559.4326505274701,0.2298255746137236,0.687626923488019
ID197872,197872,5,132.47015380859375,0.8756232360331074,24.560905822414,3.4690709094778978,4.672481927710843,12,0.15,1,,819.047619047619,709.0,70.0,1839.0,17200.0,520.9713500942712,0.2520473157415833,0.6329751236843129
ID198071,198071,5,143.531982421875,1.0749578656972278,24.21862010978323,1.5116061941477728,8.955590361445783,23,0.15,1,,965.7619047619048,932.0,246.0,1682.0,20281.0,443.04682650504395,0.14963508821653795,0.5674451251303563
ID197817,197817,5,151.880126953125,0.9056397728194391,24.233270016079317,3.007935844490279,2.725614457831325,7,0.15,1,,946.3809523809524,936.0,314.0,1749.0,19874.0,439.68414528960176,0.19591053236492306,0.705203200953354
ID198009,198009,5,112.461669921875,0.7473870075736877,24.284073747374855,2.713849781905314,6.619349397590361,17,0.15,1,,779.6190476190476,776.0,431.0,1132.0,16372.0,227.97422577793222,0.1640407257835163,0.9638516485077298
ID198265,198265,5,152.82415771484375,0.8507828375484608,24.307346097248953,2.0908458118043214,11.681204819277108,30,0.15,1,,889.6190476190476,914.0,377.0,1263.0,18682.0,277.69740297497856,0.076654429774261,0.45616627710272234
ID197695,197695,5,130.2283935546875,0.7079110789710866,24.5174554734601,3.5092265611520053,3.893734939759036,10,0.15,1,,915.1428571428571,890.0,94.0,1651.0,19218.0,458.78167854811784,0.2744707942065892,0.8591699429210907
ID198143,198143,5,151.3642578125,1.1538738495047045,24.42862045070981,2.0238729605264516,10.123710843373493,26,0.15,1,,1092.7142857142858,915.0,201.0,2138.0,22947.0,592.9671274916631,0.4062212744052653,1.0646699563006752
ID198335,198335,5,200.95111083984375,0.8845222267973738,24.292201867586165,1.9656056096284527,11.291831325301205,29,0.15,1,,1311.904761904762,1217.0,309.0,2638.0,27550.0,693.6808996045593,0.40973716461175946,1.099359608055366
ID197778,197778,19,190.2738037109375,2.026031304153664,22.118799708405188,3.4360820719082725,3.5043614457831325,9,0.15,1,,1177.1904761904761,1138.0,424.0,2330.0,24721.0,593.8141644527873,0.33443091954333215,0.9936570300429947
ID197958,197958,19,118.27484130859375,1.372307671670057,22.270889968163107,3.610198246578395,5.840602409638554,15,0.15,1,,722.7142857142857,788.0,129.0,1540.0,15177.0,386.010769649908,0.28399385794596516,0.8282152342276653
ID197739,197739,19,120.3431396484375,1.5926259965435339,21.896004617547487,3.5351125945378374,4.28310843373494,11,0.15,1,,823.7619047619048,702.0,394.0,1560.0,17299.0,375.9462600907083,0.2745343628433337,0.9439545705031512
ID197993,197993,19,113.39031982421875,1.7492535277299934,22.023201858399283,3.1782884236275493,5.061855421686746,13,0.15,1,,773.3333333333334,752.0,390.0,1220.0,16240.0,228.4025685786684,0.1812498408876831,1.0390384359329485
ID197832,197832,19,144.09466552734375,1.812929885572794,21.9717300002048,3.7258603372147774,1.946867469879518,5,0.15,1,,1007.8571428571429,1008.0,260.0,1788.0,21165.0,448.7320231178387,0.3031993497857249,1.045103546016093
ID198056,198056,19,142.7630615234375,1.4284027641251111,22.155575304255255,3.59243500914937,7.008722891566265,18,0.15,1,,828.8571428571429,731.0,143.0,1723.0,17406.0,482.9831555773229,0.21057847790934225,0.5970335394253279
ID197855,197855,19,146.37786865234375,2.042349915786162,22.217115355317347,3.946204610318867,3.1149879518072288,8,0.15,1,,922.8571428571429,807.0,205.0,1807.0,19380.0,498.67397021644166,0.38559708295350953,1.0300173817372469
ID197871,197871,19,124.126953125,1.6978367171566273,21.93721477915763,3.723044874614122,4.672481927710843,12,0.15,1,,823.1428571428571,813.0,108.0,1483.0,17286.0,406.39873101601654,0.2021823720255792,0.6812802487823634
ID198013,198013,19,111.58975219726562,1.5271328396847328,22.109490862239248,3.527794815049111,6.619349397590361,17,0.15,1,,753.7619047619048,680.0,325.0,1415.0,15829.0,318.51168028220013,0.28246365245713034,1.0424526128497174
ID197660,197660,19,118.87380981445312,1.8251383584382725,21.962431144865587,3.6779557315515463,2.3362409638554213,6,0.15,1,,796.0952380952381,748.0,316.0,1473.0,16718.0,366.919869285094,0.35922566902310227,1.1468314292030974
ID197980,197980,19,125.68365478515625,1.4080906344470578,22.198485095131797,3.4793576533731474,5.45122891566265,14,0.15,1,,868.952380952381,857.0,192.0,1737.0,18248.0,421.043403485968,0.29631274042133005,0.9434950830802414
ID197651,197651,23,119.92138671875,4.879784071180558,17.769779730902787,0.0,2.3362409638554213,6,0.15,1,,1062.142857142857,1117.0,195.0,1692.0,22305.0,443.8745640059008,0.06319085956156784,0.2844432934333773
ID197858,197858,23,114.5948486328125,4.603569878472225,17.677708333333342,0.0,4.672481927710843,12,0.15,1,,820.8095238095239,838.0,84.0,1639.0,17237.0,434.00963342391594,0.19371046098124292,0.613800288241617
ID197728,197728,23,132.40185546875,4.419427083333336,18.322208116319455,0.0,4.28310843373494,11,0.15,1,,845.4285714285714,865.0,89.0,1720.0,17754.0,498.92680539619954,0.15090285003062984,0.44435375610646394
ID197984,197984,23,119.1221923828125,4.695641276041669,18.04599392361112,0.0,5.061855421686746,13,0.15,1,,1120.5714285714287,1109.0,502.0,1899.0,23532.0,442.74638015782483,0.11770531280502147,0.5330688093489423
ID197846,197846,23,113.84979248046875,4.51149848090278,18.4142795138889,0.0,3.1149879518072288,8,0.15,1,,1023.5714285714286,882.0,163.0,2747.0,21495.0,702.8576364690485,0.36206372139000836,0.774227098541871
ID197684,197684,23,118.15057373046875,4.51149848090278,18.4142795138889,0.0,3.893734939759036,10,0.15,1,,794.047619047619,807.0,200.0,1570.0,16675.0,408.0903669765406,0.2849954148589395,0.8630908154695432
ID197898,197898,23,132.75152587890625,4.7877126736111135,17.585636935763898,0.0,6.2299759036144575,16,0.15,1,,1114.6190476190477,1157.0,300.0,1867.0,23407.0,466.032024241948,0.45437938629874836,1.4944507427247649
ID197944,197944,23,175.54559326171875,4.879784071180558,17.86185112847223,0.0,5.840602409638554,15,0.15,1,,1418.095238095238,1257.0,385.0,2708.0,29780.0,728.6017365311385,0.36932131690270364,1.0498909659401956
ID197966,197966,23,117.189208984375,4.143212890625002,18.50635091145834,0.0,5.45122891566265,14,0.15,1,,866.3333333333334,795.0,273.0,1603.0,18193.0,406.9328363911339,0.33388566694283345,1.065789543431918
ID197805,197805,23,122.6229248046875,4.695641276041669,18.69049370659723,0.0,2.725614457831325,7,0.15,1,,849.1428571428571,832.0,529.0,1375.0,17832.0,257.5948923628506,0.056185365506947665,0.35071680309405884
ID198051,198051,35,133.209228515625,6.0312229928386305,2.897339732763217,2.456072230871736,7.008722891566265,18,0.15,1,,836.9047619047619,757.0,23.0,1683.0,17575.0,541.2830964256971,0.1456340424422376,0.3930959453218372
ID198147,198147,35,160.50189208984375,6.10547003969039,3.156956140254838,3.116949502290817,10.123710843373493,26,0.15,1,,1071.1904761904761,1150.0,455.0,1721.0,22495.0,381.4617436975324,0.19006681726562372,0.8969756742715745
ID198243,198243,35,141.53826904296875,6.043144700527385,3.368398194066934,2.90230057860181,10.513084337349397,27,0.15,1,,1026.7619047619048,1053.0,323.0,1674.0,21562.0,389.0336623946448,0.26829698689763687,1.116625125010626
ID197890,197890,35,174.877685546875,6.160552660966325,2.9657467197356437,2.479684216045527,7.398096385542169,19,0.15,1,,1053.904761904762,1006.0,560.0,1683.0,22132.0,362.93620717171564,0.18251763197264376,0.8963926081351502
ID197953,197953,35,161.53741455078125,5.990387920363657,2.928388984082167,2.56744936843424,5.840602409638554,15,0.15,1,,1069.095238095238,1010.0,586.0,1676.0,22451.0,364.92491073670277,0.1496913382681657,0.7628836231903696
ID198337,198337,35,114.38104248046875,6.194770917608544,3.087434131063445,2.456431535448772,11.291831325301205,29,0.15,1,,837.3809523809524,754.0,46.0,1728.0,17585.0,520.1024395434496,0.24592161711202673,0.6355799195190105
ID197863,197863,35,131.50811767578125,5.767210633950056,2.8135802182238847,2.5123071398305536,4.672481927710843,12,0.15,1,,1087.5714285714287,1176.0,346.0,1733.0,22839.0,443.766782378827,0.3778312686074185,1.3441101322952187
ID198214,198214,35,126.67706298828125,6.206372555665541,3.4100803199859597,2.6102042205967066,10.9024578313253,28,0.15,1,,928.4285714285714,827.0,155.0,1760.0,19497.0,476.10708579358186,0.16116813621704676,0.5413247967082571
ID197733,197733,35,158.7803955078125,5.715083342787262,2.803246132252056,2.3744843743391884,4.28310843373494,11,0.15,1,,1280.952380952381,1188.0,365.0,2428.0,26900.0,596.5528875288826,0.3080317525923585,1.0113261312146682
ID198186,198186,35,120.0277099609375,6.566335136621565,2.769118546560604,1.5165394790907412,12.459951807228915,32,0.15,1,,1044.7619047619048,925.0,413.0,1939.0,21940.0,462.23888896996806,0.32718336483931953,1.1144000643626402
ID197929,197929,35,147.0699462890625,6.5345353778019595,3.0097714869049206,3.0776488974940373,7.787469879518072,20,0.15,1,,976.952380952381,1001.0,344.0,1687.0,20516.0,411.23235234967547,0.1426661839650227,0.5932227354158788
ID198286,198286,35,164.665771484375,6.40011675650937,2.7445545694478874,1.775658279827996,12.070578313253012,31,0.15,1,,933.5714285714286,864.0,243.0,1632.0,19605.0,412.6639760663113,0.023003890076001274,0.10174310509470676
ID198125,198125,35,182.56854248046875,6.617946128606992,2.8158820611180686,2.8662915315062687,9.344963855421685,24,0.15,1,,1159.952380952381,1266.0,431.0,2032.0,24359.0,485.4192493289153,0.2644140555046574,0.9994208015211413
ID197904,197904,35,139.9046630859375,6.136423825214084,2.894128214228947,2.4649322283431414,6.2299759036144575,16,0.15,1,,1126.3333333333333,1150.0,271.0,1934.0,23653.0,465.3611858904149,0.2894134321849106,1.086508851509831
ID198032,198032,35,114.695068359375,6.605707604401618,3.1835585628756147,2.5172584806881115,8.56621686746988,22,0.15,1,,917.8571428571429,937.0,574.0,1117.0,19275.0,163.57239550556372,0.05175278489404715,0.5522238098267566
ID198006,198006,35,190.186279296875,6.173550450557595,2.7450706565121066,2.0830976077324324,6.619349397590361,17,0.15,1,,1136.047619047619,1155.0,429.0,2249.0,23857.0,549.3706832540736,0.2965267625688153,0.9458961588004722
ID197973,197973,35,195.21356201171875,6.042317964288369,2.838952523307251,2.5749425709927105,5.45122891566265,14,0.15,1,,1273.6666666666667,1067.0,172.0,2833.0,26747.0,757.1297995280157,0.4260427274326753,1.0051619890176242
ID198100,198100,35,157.145751953125,6.802772721514648,3.0185391002521373,2.985396445899456,8.176843373493975,21,0.15,1,,1145.142857142857,1072.0,607.0,1885.0,24048.0,392.90231428617034,0.25430306064968394,1.1818277476590608
ID198267,198267,35,189.15350341796875,6.260855034722225,3.0383561197916684,2.5,11.681204819277108,30,0.15,1,,1103.2857142857142,1041.0,216.0,2332.0,23169.0,695.6535878479419,0.25142796956905694,0.6372835261297831
ID198170,198170,35,158.46417236328125,6.412875602182161,3.1538476127079997,2.799210236909248,9.73433734939759,25,0.15,1,,955.5714285714286,958.0,294.0,1588.0,20067.0,413.17097809848303,0.13646403207720276,0.5554255416047501
ID198077,198077,35,169.17889404296875,6.260064750885624,3.0196162771111954,2.944411110938714,8.955590361445783,23,0.15,1,,1142.7619047619048,1046.0,457.0,2124.0,23998.0,547.3541727950839,0.3213266123592876,1.015438978141931
ID197692,197692,35,129.56170654296875,5.624187801860096,2.6493975377400436,2.505682893110545,3.893734939759036,10,0.15,1,,1033.2857142857142,1112.0,335.0,1936.0,21699.0,465.95226610213433,0.28602670554557896,0.9864284495781874
ID198145,198145,40,164.87469482421875,4.407187822057483,17.02717599736805,2.4857202945805916,10.123710843373493,26,0.15,1,,1067.3333333333333,920.0,444.0,1895.0,22414.0,422.4677896992069,0.24133958784468576,0.9823684970504787
ID198465,198465,40,142.0504150390625,4.163509216012526,17.74387936002143,3.346051950095083,14.406819277108433,37,0.15,1,,911.3809523809524,981.0,130.0,2005.0,19139.0,577.1909975207926,0.1648990398514889,0.44703366932626926
ID197888,197888,40,194.97607421875,4.818613046027328,17.215303900814703,2.1327940232776395,7.398096385542169,19,0.15,1,,1317.3809523809523,1317.0,448.0,2005.0,27665.0,460.07700183670084,0.1907016381024524,0.917196362122725
ID198599,198599,40,197.859619140625,4.133297073933161,17.506892011473106,3.9670244785881956,17.911180722891565,46,0.15,1,,1242.095238095238,1379.0,399.0,2059.0,26084.0,492.1495610850328,0.20002024263559112,0.8413431594935931
ID198536,198536,40,144.4801025390625,4.5790011335824925,17.847759816375074,3.131091311090856,15.964313253012048,41,0.15,1,,978.1428571428571,981.0,274.0,1768.0,20541.0,441.5191146161495,0.2587901127892119,0.9109134825009078
ID198031,198031,40,148.09857177734375,4.873383847926113,17.007028217400265,2.236549622327973,8.56621686746988,22,0.15,1,,1042.2857142857142,1125.0,392.0,1816.0,21888.0,388.0712747495159,0.2514365105229755,1.079256823888622
ID198099,198099,40,169.841064453125,4.780949747341608,17.243608724419442,2.1736728782789556,8.176843373493975,21,0.15,1,,1172.5714285714287,1153.0,568.0,2084.0,24624.0,431.2575299549646,0.17636099147969536,0.8152569865213248
ID197970,197970,40,110.4827880859375,4.9253011236092,17.878322400666384,1.6831385862975936,5.45122891566265,14,0.15,1,,1162.4761904761904,1158.0,595.0,1695.0,24412.0,366.9634340159274,0.23573466025142928,1.2086191879264931
ID197906,197906,40,137.64373779296875,4.797731425929439,17.543492267673717,2.2980836039941077,6.2299759036144575,16,0.15,1,,1113.1904761904761,1167.0,379.0,1494.0,23377.0,311.28003775501236,0.20643653009511326,1.2238558807350643
ID198288,198288,40,148.71728515625,4.196411958334947,16.915349193306273,2.372580162720539,12.070578313253012,31,0.15,1,,1233.142857142857,1193.0,508.0,1958.0,25896.0,428.5399964664075,0.3484655580463496,1.487209074260891
ID198615,198615,40,204.04705810546875,4.508531543503518,17.540026795158838,4.036610024986489,18.68992771084337,48,0.15,1,,1110.7619047619048,1109.0,201.0,2060.0,23326.0,535.9592246395154,0.11337568673123098,0.42208257124635185
ID198420,198420,40,197.930908203125,4.468080170909948,17.53209846327703,3.3575134470806014,14.01744578313253,36,0.15,1,,1383.3809523809523,1476.0,619.0,2020.0,29051.0,451.21663047703333,0.2242799437819887,1.1233016398720244
ID198491,198491,40,133.376708984375,4.348155985906818,17.838004681292933,3.044215891645218,15.574939759036145,40,0.15,1,,1093.4285714285713,979.0,517.0,1802.0,22962.0,390.7073804560865,0.36999051352270484,1.511617209049319
ID198169,198169,40,114.25567626953125,4.466123241132621,17.122038137123095,2.577900177998434,9.73433734939759,25,0.15,1,,938.7142857142857,874.0,415.0,1547.0,19713.0,359.8459591071078,0.16416270994259796,0.7357116300535049
ID198364,198364,40,168.29888916015625,4.476213440237471,17.046716634479736,3.318185423115803,13.628072289156625,35,0.15,1,,1108.6190476190477,975.0,436.0,2057.0,23281.0,529.433704649645,0.1730856925468421,0.6179198947375488
ID198049,198049,40,183.01312255859375,4.848653112819711,17.3582161020537,2.004881551007975,7.008722891566265,18,0.15,1,,1079.2857142857142,947.0,155.0,2425.0,22665.0,701.4172184126322,0.23791577912502043,0.5914556015548069
ID198240,198240,40,173.3935546875,4.470298963827676,17.137707856161846,2.0365185406782094,10.513084337349397,27,0.15,1,,1157.2857142857142,1102.0,81.0,2133.0,24303.0,613.3145312853057,0.27050594397917255,0.8035028926630078
ID198311,198311,40,136.50439453125,4.161850196951569,17.043058356556557,3.113369477160933,13.238698795180722,34,0.15,1,,1023.5238095238095,1017.0,355.0,2041.0,21494.0,503.37626275457393,0.290772007050183,0.9160902675757036
ID197990,197990,40,176.971435546875,4.770671400395139,17.95360666884895,1.9001824990934426,5.061855421686746,13,0.15,1,,1376.4285714285713,1387.0,543.0,2311.0,28905.0,546.5549900447869,0.24821059586348057,1.0015722035022099
ID197734,197734,40,151.8331298828125,4.644548787480255,17.67727051035564,2.5000173413084856,4.28310843373494,11,0.15,1,,1315.904761904762,1378.0,334.0,2039.0,27634.0,530.7824323356891,0.12967512744308501,0.5691687280895126
ID198438,198438,40,227.90771484375,4.275229553249391,17.80425710138829,3.0502877933828425,14.796192771084337,38,0.15,1,,1320.2857142857142,1107.0,149.0,2873.0,27726.0,846.8402531089995,0.3605281946724177,0.8262816615762679
ID198123,198123,40,199.4495849609375,4.6118367395378685,17.21207662928165,2.0131263377242457,9.344963855421685,24,0.15,1,,1592.095238095238,1600.0,746.0,2503.0,33434.0,505.6064581037217,0.3062988265034021,1.476689622051158
ID197865,197865,40,144.49066162109375,4.625808477688429,17.811185927342617,2.382153577509493,4.672481927710843,12,0.15,1,,1170.2380952380952,1193.0,493.0,2036.0,24575.0,449.98398913315845,0.2713990822128294,1.1102828897800634
ID198633,198633,40,236.52862548828125,4.1471805675798565,17.577517195613183,3.9796011506148044,17.521807228915662,45,0.15,1,,1541.142857142857,1464.0,513.0,2663.0,32364.0,585.1115522457479,0.4367620912160137,1.6013796184495406
ID197928,197928,40,280.1072998046875,4.82286010189071,17.373658058336968,2.0056450387981273,7.787469879518072,20,0.15,1,,1797.095238095238,1818.0,529.0,3204.0,37739.0,752.6489822461666,0.34604032877924035,1.2276575932351819
ID198193,198193,40,116.12542724609375,3.911261462847441,17.001303253130157,3.0132959323284894,12.459951807228915,32,0.15,1,,870.0952380952381,730.0,359.0,1691.0,18272.0,441.3300244445085,0.142010706350372,0.4903252126741422
ID198389,198389,40,286.1011962890625,4.143100220395887,17.20331465835392,3.0090081977318377,12.849325301204818,33,0.15,1,,1725.2380952380952,1620.0,484.0,3235.0,36230.0,819.6995733048727,0.3427196465864049,1.0744296477533475
ID198516,198516,40,157.1888427734375,4.473343472886806,17.671429520419775,3.102051741368408,16.35368674698795,42,0.15,1,,1181.4285714285713,1160.0,570.0,1714.0,24810.0,370.1642299613202,0.2872396725087943,1.424387069793961
ID198580,198580,40,191.595947265625,4.499302493280583,17.50722083013975,3.876214290448045,17.13243373493976,44,0.15,1,,1182.6666666666667,1005.0,577.0,2117.0,24836.0,482.48899814745346,0.2334893654006134,0.927975761016756
